"time","m.friendly_name_str","m.value","state.state"
"2023-07-17T15:37:21.026+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:37:31.479+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:37:32.815+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:37:33.236+01:00","MQTT iPhoneJD LivingRoom Raw","3.49",
"2023-07-17T15:37:37.752+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:37:38.241+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:37:41.016+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:37:43.370+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T15:37:46.014+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:37:48.273+01:00","MQTT iPhoneJD LivingRoom Raw","1.58",
"2023-07-17T15:37:51.029+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:37:53.289+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:37:56.051+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:37:58.237+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:38:00.998+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:38:02.826+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:38:03.240+01:00","MQTT iPhoneJD LivingRoom Raw","1.58",
"2023-07-17T15:38:05.992+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:38:08.329+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:38:10.997+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:38:12.762+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:38:13.264+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:38:16.020+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:38:17.766+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:38:18.277+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:38:21.033+01:00","MQTT iPhoneJD BedroomJK Raw","4.54",
"2023-07-17T15:38:22.791+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:38:26.081+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:38:27.806+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:38:28.234+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:38:31.068+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:38:32.827+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:38:33.238+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:38:35.990+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:38:37.760+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:38:38.263+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:38:41.011+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:38:42.773+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:38:43.359+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:38:46.032+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:38:47.783+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:38:48.273+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:38:51.037+01:00","MQTT iPhoneJD BedroomJK Raw","4.54",
"2023-07-17T15:38:52.797+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:38:53.292+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T15:38:55.991+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:38:57.808+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:38:58.319+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:39:00.995+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:39:02.813+01:00","MQTT iPhoneJD Office Raw","0.4",
"2023-07-17T15:39:03.235+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:39:05.992+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:39:08.678+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:39:08.686+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:39:11.043+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:39:12.758+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:39:13.260+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:39:16.026+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:39:17.796+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:39:18.284+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:39:23.303+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:39:27.810+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:39:28.232+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:39:32.753+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:39:33.231+01:00","MQTT iPhoneJD LivingRoom Raw","1.58",
"2023-07-17T15:39:36.201+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:39:37.817+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:39:38.251+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:39:41.015+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T15:39:43.347+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:39:45.349+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:39:47.778+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:39:48.279+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T15:39:50.348+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:39:53.304+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:39:55.349+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T15:39:57.909+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:39:58.241+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:40:00.370+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:40:03.647+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:40:05.386+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:40:07.755+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:40:10.503+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:40:12.781+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:40:13.292+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:40:15.348+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:40:17.784+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:40:18.285+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:40:20.349+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:40:22.814+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:40:25.355+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:40:28.240+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:40:30.577+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:40:33.052+01:00","MQTT iPhoneJD Office Raw","0.67",
"2023-07-17T15:40:33.341+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:40:35.406+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:40:37.770+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:40:38.256+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:40:43.800+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:40:45.348+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:40:48.293+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:40:50.354+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T15:40:52.819+01:00","MQTT iPhoneJD Office Raw","0.82",
"2023-07-17T15:40:53.310+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:40:55.355+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:40:57.816+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:41:02.755+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:41:03.243+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:41:05.487+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T15:41:07.855+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:41:08.262+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:41:10.403+01:00","MQTT iPhoneJD BedroomJK Raw","4.54",
"2023-07-17T15:41:12.789+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:41:13.284+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:41:17.814+01:00","MQTT iPhoneJD Office Raw","0.4",
"2023-07-17T15:41:18.297+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:41:20.354+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:41:22.829+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:41:23.238+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:41:25.359+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:41:27.829+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:41:28.244+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:41:32.825+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:41:33.247+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:41:35.391+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:41:38.268+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:41:40.409+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:41:42.791+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:41:43.404+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:41:45.753+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:41:47.810+01:00","MQTT iPhoneJD Office Raw","0.77",
"2023-07-17T15:41:48.532+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:41:50.349+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T15:41:52.823+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:41:53.239+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:41:55.698+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:41:57.751+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:41:58.239+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:42:00.384+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:42:03.383+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:42:05.402+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:42:07.777+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:42:08.382+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:42:10.350+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T15:42:13.292+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:42:15.355+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T15:42:17.810+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:42:18.304+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:42:20.350+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:42:22.813+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:42:23.242+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:42:25.360+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:42:28.240+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:42:30.378+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:42:33.254+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:42:35.407+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:42:37.776+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:42:38.272+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:42:40.350+01:00","MQTT iPhoneJD BedroomJK Raw","8.21",
"2023-07-17T15:42:42.899+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:42:45.353+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:42:47.805+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:42:50.355+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T15:42:52.808+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:42:53.241+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:42:55.364+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:42:57.817+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:43:00.388+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:43:02.762+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:43:03.282+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:43:05.402+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:43:07.956+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:43:10.318+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:43:12.880+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:43:13.302+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:43:15.339+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:43:20.367+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T15:43:22.812+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:43:27.752+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:43:30.386+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:43:32.774+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:43:33.266+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:43:38.279+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:43:40.150+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:43:42.796+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:43:45.060+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:43:47.806+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:43:48.241+01:00","MQTT iPhoneJD LivingRoom Raw","1.69",
"2023-07-17T15:43:50.051+01:00","MQTT iPhoneJD BedroomJK Raw","3.49",
"2023-07-17T15:43:52.752+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:43:53.241+01:00","MQTT iPhoneJD LivingRoom Raw","1.93",
"2023-07-17T15:43:55.065+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T15:44:00.098+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:44:02.768+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:44:03.263+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:44:05.100+01:00","MQTT iPhoneJD BedroomJK Raw","6.74",
"2023-07-17T15:44:07.788+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:44:08.283+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:44:10.114+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:44:12.801+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:44:13.301+01:00","MQTT iPhoneJD LivingRoom Raw","1.58",
"2023-07-17T15:44:15.051+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:44:17.818+01:00","MQTT iPhoneJD Office Raw","0.43",
"2023-07-17T15:44:18.241+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:44:20.296+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:44:22.753+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:44:23.244+01:00","MQTT iPhoneJD LivingRoom Raw","1.48",
"2023-07-17T15:44:25.071+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T15:44:27.754+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:44:28.250+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:44:30.093+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:44:33.263+01:00","MQTT iPhoneJD LivingRoom Raw","1.81",
"2023-07-17T15:44:35.125+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:44:37.792+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:44:38.283+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:44:42.817+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:44:43.418+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:44:45.054+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:44:47.816+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:44:48.242+01:00","MQTT iPhoneJD LivingRoom Raw","1.48",
"2023-07-17T15:44:50.072+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:44:52.806+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:44:53.245+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:44:55.075+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:44:58.028+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:44:58.251+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T15:45:03.295+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T15:45:05.525+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T15:45:08.285+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:45:10.056+01:00","MQTT iPhoneJD BedroomJK Raw","4.54",
"2023-07-17T15:45:12.822+01:00","MQTT iPhoneJD Office Raw","0.43",
"2023-07-17T15:45:15.054+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:45:18.343+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T15:45:20.066+01:00","MQTT iPhoneJD BedroomJK Raw","7.69",
"2023-07-17T15:45:22.761+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:45:23.246+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:45:27.765+01:00","MQTT iPhoneJD BedroomJK Raw","5.91",
"2023-07-17T15:45:27.779+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:45:28.245+01:00","MQTT iPhoneJD LivingRoom Raw","4.85",
"2023-07-17T15:45:32.783+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:45:33.272+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T15:45:37.696+01:00","MQTT iPhoneJD BedroomJK Raw","6.31",
"2023-07-17T15:45:37.802+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:45:38.284+01:00","MQTT iPhoneJD LivingRoom Raw","2.06",
"2023-07-17T15:45:42.692+01:00","MQTT iPhoneJD BedroomJK Raw","4.54",
"2023-07-17T15:45:42.824+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:45:44.125+01:00","MQTT iPhoneJD LivingRoom Raw","2.2",
"2023-07-17T15:45:47.815+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:45:52.751+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:45:52.834+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:45:58.258+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:46:02.790+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:46:03.284+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:46:07.800+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:46:08.302+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:46:12.715+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:46:13.246+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T15:46:18.244+01:00","MQTT iPhoneJD LivingRoom Raw","2.51",
"2023-07-17T15:46:22.743+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:46:22.753+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:46:23.336+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:46:27.764+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:46:27.767+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:46:28.291+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:46:32.794+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:46:33.281+01:00","MQTT iPhoneJD LivingRoom Raw","7.2",
"2023-07-17T15:46:38.296+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:46:42.811+01:00","MQTT iPhoneJD Office Raw","0.48",
"2023-07-17T15:46:43.424+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:46:47.739+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:46:47.752+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:46:48.244+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T15:46:52.764+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:46:53.251+01:00","MQTT iPhoneJD LivingRoom Raw","3.98",
"2023-07-17T15:46:57.850+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:46:58.267+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:47:02.772+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:47:03.295+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:47:07.686+01:00","MQTT iPhoneJD BedroomJK Raw","3.98",
"2023-07-17T15:47:08.301+01:00","MQTT iPhoneJD LivingRoom Raw","4.54",
"2023-07-17T15:47:12.809+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:47:18.263+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T15:47:22.754+01:00","MQTT iPhoneJD BedroomJK Raw","3.73",
"2023-07-17T15:47:22.758+01:00","MQTT iPhoneJD Office Raw","0.45",
"2023-07-17T15:47:25.507+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:47:25.735+01:00","MQTT iPhoneJD BedroomJK Raw","4.25",
"2023-07-17T15:47:30.523+01:00","MQTT iPhoneJD Office Raw","0.43",
"2023-07-17T15:47:31.549+01:00","MQTT iPhoneJD LivingRoom Raw","3.73",
"2023-07-17T15:47:36.057+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:47:36.564+01:00","MQTT iPhoneJD LivingRoom Raw","2.35",
"2023-07-17T15:47:40.470+01:00","MQTT iPhoneJD Office Raw","0.63",
"2023-07-17T15:47:40.693+01:00","MQTT iPhoneJD BedroomJK Raw","7.2",
"2023-07-17T15:47:41.583+01:00","MQTT iPhoneJD LivingRoom Raw","3.27",
"2023-07-17T15:47:45.473+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:47:45.691+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:47:46.599+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:47:50.692+01:00","MQTT iPhoneJD BedroomJK Raw","5.18",
"2023-07-17T15:47:51.523+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T15:47:55.509+01:00","MQTT iPhoneJD Office Raw","0.4",
"2023-07-17T15:47:55.809+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:47:56.531+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:48:00.525+01:00","MQTT iPhoneJD Office Raw","0.52",
"2023-07-17T15:48:06.567+01:00","MQTT iPhoneJD LivingRoom Raw","2.87",
"2023-07-17T15:48:12.217+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:48:15.501+01:00","MQTT iPhoneJD Office Raw","0.43",
"2023-07-17T15:48:20.498+01:00","MQTT iPhoneJD Office Raw","0.59",
"2023-07-17T15:48:20.716+01:00","MQTT iPhoneJD BedroomJK Raw","5.53",
"2023-07-17T15:48:21.521+01:00","MQTT iPhoneJD LivingRoom Raw","3.06",
"2023-07-17T15:48:25.509+01:00","MQTT iPhoneJD Office Raw","0.55",
"2023-07-17T15:48:25.809+01:00","MQTT iPhoneJD BedroomJK Raw","4.85",
"2023-07-17T15:48:26.534+01:00","MQTT iPhoneJD LivingRoom Raw","2.68",
"2023-07-17T15:48:30.521+01:00","MQTT iPhoneJD Office Raw","0.59",
